Text,Block1Type,Block1Stim,Block1Corr,Block2Type,Block2Stim,Block2Corr,Block3Type,Block3Stim,Block3Corr,Instruction_loop.thisRepN,Instruction_loop.thisTrialN,Instruction_loop.thisN,Instruction_loop.thisIndex,Block1_loop.thisRepN,Block1_loop.thisTrialN,Block1_loop.thisN,Block1_loop.thisIndex,Block2_loop.thisRepN,Block2_loop.thisTrialN,Block2_loop.thisN,Block2_loop.thisIndex,Block3_loop.thisRepN,Block3_loop.thisTrialN,Block3_loop.thisN,Block3_loop.thisIndex,welcome_text1.started,welcome_text1.stopped,welcome_text2.started,welcome_text2.stopped,welcome_text3.started,welcome_text3.stopped,welcome_resp.keys,welcome_resp.rt,welcome_resp.started,welcome_resp.stopped,instruct_text1.started,instruct_text1.stopped,instruct_text2.started,instruct_text2.stopped,instruct_resp1.keys,instruct_resp1.rt,instruct_resp1.started,instruct_resp1.stopped,start_text1.started,start_text1.stopped,start_text2.started,start_text2.stopped,start_resp1.keys,start_resp1.rt,start_resp1.started,start_resp1.stopped,image1.started,image1.stopped,text1.started,text1.stopped,key_resp1.keys,key_resp1.corr,key_resp1.rt,key_resp1.started,key_resp1.stopped,trialCorrect,feedback_text1.started,feedback_text1.stopped,break_text1.started,break_text1.stopped,break_resp1.keys,break_resp1.rt,break_resp1.started,break_resp1.stopped,start_text3.started,start_text3.stopped,start_text4.started,start_text4.stopped,start_resp2.keys,start_resp2.rt,start_resp2.started,start_resp2.stopped,image2.started,image2.stopped,text2.started,text2.stopped,key_resp2.keys,key_resp2.corr,key_resp2.rt,key_resp2.started,key_resp2.stopped,feedback_text2.started,feedback_text2.stopped,break_text2.started,break_text2.stopped,break_resp2.keys,break_resp2.rt,break_resp2.started,break_resp2.stopped,start_text5.started,start_text5.stopped,start_text6.started,start_text6.stopped,start_resp3.keys,start_resp3.rt,start_resp3.started,start_resp3.stopped,image3.started,image3.stopped,text3.started,text3.stopped,key_resp3.keys,key_resp3.corr,key_resp3.rt,key_resp3.started,key_resp3.stopped,feedback_text3.started,feedback_text3.stopped,end_text1.started,end_text1.stopped,end_text2.started,end_text2.stopped,end_resp.keys,end_resp.rt,end_resp.started,end_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,Cond,stimuli/Small/10.jpg,right,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.6736104729971,None,219.6736104729971,None,left,0,7.83397734999744,219.6736104729971,None,0,227.54090858999916,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2021_Feb_23_1855,cal_abstract,2020.2.10,60.26167862538071,
,Fix1,stimuli/School/25.jpg,left,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.30774393299725,None,228.30774393299725,None,right,0,27.691133625001385,228.30774393299725,None,0,256.02612214299734,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2021_Feb_23_1855,cal_abstract,2020.2.10,60.26167862538071,
,Fix2,stimuli/Dangerous/30.jpg,right,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.79263401999924,None,256.79263401999924,None,right,1,2.2744703969983675,256.79263401999924,None,1,259.09354166799676,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2021_Feb_23_1855,cal_abstract,2020.2.10,60.26167862538071,
,Fix2,stimuli/Dangerous/42.jpg,right,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.8597995249984,None,259.8597995249984,None,left,0,18.240325596998446,259.8597995249984,None,0,278.1278171729973,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2021_Feb_23_1855,cal_abstract,2020.2.10,60.26167862538071,
,Cond,stimuli/Small/4.jpg,left,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.89443356799893,None,278.89443356799893,None,left,1,11.55086574500092,278.89443356799893,None,1,290.4785893999979,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2021_Feb_23_1855,cal_abstract,2020.2.10,60.26167862538071,
,Fix2,stimuli/Dangerous/44.jpg,right,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.2454590849993,None,291.2454590849993,None,right,1,5.971478560000833,291.2454590849993,None,1,297.2456684680001,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2021_Feb_23_1855,cal_abstract,2020.2.10,60.26167862538071,
,Cond,stimuli/Small/39.jpg,left,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.012865769997,None,298.012865769997,None,left,1,10.752773255000648,298.012865769997,None,1,308.7965982679998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2021_Feb_23_1855,cal_abstract,2020.2.10,60.26167862538071,
,Fix2,stimuli/Dangerous/34.jpg,right,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.5633135999997,None,309.5633135999997,None,right,1,2.651847623001231,309.5633135999997,None,1,312.2469516129968,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2021_Feb_23_1855,cal_abstract,2020.2.10,60.26167862538071,
,Cond,stimuli/Small/13.jpg,left,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.01359716299703,None,313.01359716299703,None,left,1,2.021583092002402,313.01359716299703,None,1,315.06370196999706,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2021_Feb_23_1855,cal_abstract,2020.2.10,60.26167862538071,
,Fix2,stimuli/Dangerous/6.jpg,right,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.8298610499987,None,315.8298610499987,None,right,1,0.4372219050019339,315.8298610499987,None,1,316.29693335799675,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2021_Feb_23_1855,cal_abstract,2020.2.10,60.26167862538071,
,Fix2,stimuli/Dangerous/24.jpg,right,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.0638867079979,None,317.0638867079979,None,left,0,0.37017749799997546,317.0638867079979,None,0,317.4633778749994,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2021_Feb_23_1855,cal_abstract,2020.2.10,60.26167862538071,
,Cond,stimuli/Small/20.jpg,left,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.2306059879993,None,318.2306059879993,None,left,1,6.891103919999296,318.2306059879993,None,1,325.14767845499955,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2021_Feb_23_1855,cal_abstract,2020.2.10,60.26167862538071,
,Fix2,stimuli/Dangerous/33.jpg,right,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.9144861399982,None,325.9144861399982,None,right,1,0.6761414850006986,325.9144861399982,None,1,326.61407702499855,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2021_Feb_23_1855,cal_abstract,2020.2.10,60.26167862538071,
,Cond,stimuli/Small/2.jpg,left,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.3813004799995,None,327.3813004799995,None,left,1,2.1492453099999693,327.3813004799995,None,1,329.54807080499813,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2021_Feb_23_1855,cal_abstract,2020.2.10,60.26167862538071,
,Fix2,stimuli/Dangerous/41.jpg,right,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.3146659979975,None,330.3146659979975,None,right,1,1.1666187629998603,330.3146659979975,None,1,331.49802692499725,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2021_Feb_23_1855,cal_abstract,2020.2.10,60.26167862538071,
,Fix1,stimuli/School/56.jpg,left,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.26484914499815,None,332.26484914499815,None,left,1,2.3521889980002015,332.26484914499815,None,1,334.64783743299995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2021_Feb_23_1855,cal_abstract,2020.2.10,60.26167862538071,
,Cond,stimuli/Small/57.jpg,right,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.41489276799985,None,335.41489276799985,None,left,0,1.9540708800013817,335.41489276799985,None,0,337.3985292449979,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2021_Feb_23_1855,cal_abstract,2020.2.10,60.26167862538071,
,Fix2,stimuli/Dangerous/58.jpg,right,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.1651921880002,None,338.1651921880002,None,left,0,1.9964489949998097,338.1651921880002,None,0,340.1821504999971,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2021_Feb_23_1855,cal_abstract,2020.2.10,60.26167862538071,
,Cond,stimuli/Small/58.jpg,left,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.9500197649977,None,340.9500197649977,None,right,0,5.687768217001576,340.9500197649977,None,0,346.6657586199981,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2021_Feb_23_1855,cal_abstract,2020.2.10,60.26167862538071,
,Fix2,stimuli/Dangerous/20.jpg,right,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.4326027499992,None,347.4326027499992,None,left,0,3.7335337479999,347.4326027499992,None,0,351.1994166149998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2021_Feb_23_1855,cal_abstract,2020.2.10,60.26167862538071,
,Cond,stimuli/Small/29.jpg,left,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.9661935599979,None,351.9661935599979,None,left,1,1.5842302279997966,351.9661935599979,None,1,353.5829678549999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2021_Feb_23_1855,cal_abstract,2020.2.10,60.26167862538071,
,Fix2,stimuli/Dangerous/46.jpg,right,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.34856309399765,None,354.34856309399765,None,right,1,1.3137284229997022,354.34856309399765,None,1,355.68287769499875,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2021_Feb_23_1855,cal_abstract,2020.2.10,60.26167862538071,
,Fix1,stimuli/School/10.jpg,left,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.44986484999754,None,356.44986484999754,None,left,1,1.8154179269986344,356.44986484999754,None,1,358.283121638,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2021_Feb_23_1855,cal_abstract,2020.2.10,60.26167862538071,
,Fix1,stimuli/School/50.jpg,left,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.0499280599979,None,359.0499280599979,None,right,0,1.0670627950021299,359.0499280599979,None,0,360.150193194997,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2021_Feb_23_1855,cal_abstract,2020.2.10,60.26167862538071,
,Cond,stimuli/Small/19.jpg,right,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.91679317799935,None,360.91679317799935,None,left,0,1.9251750479998009,360.91679317799935,None,0,362.8663974629999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2021_Feb_23_1855,cal_abstract,2020.2.10,60.26167862538071,
,Fix1,stimuli/School/28.jpg,left,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.6338260529992,None,363.6338260529992,None,left,1,1.2119377599992731,363.6338260529992,None,1,364.86718273299994,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2021_Feb_23_1855,cal_abstract,2020.2.10,60.26167862538071,
,Fix1,stimuli/School/35.jpg,left,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.63299720699797,None,365.63299720699797,None,right,0,0.9367846579989418,365.63299720699797,None,0,366.5997444929999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2021_Feb_23_1855,cal_abstract,2020.2.10,60.26167862538071,
,Fix1,stimuli/School/39.jpg,left,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.3671510999993,None,367.3671510999993,None,left,1,1.0253021700009413,367.3671510999993,None,1,368.4173710599971,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2021_Feb_23_1855,cal_abstract,2020.2.10,60.26167862538071,
,Cond,stimuli/Small/42.jpg,right,,,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.18400806799764,None,369.18400806799764,None,left,0,0.5975475249979354,369.18400806799764,None,0,369.8009228029987,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2021_Feb_23_1855,cal_abstract,2020.2.10,60.26167862538071,
,Fix2,stimuli/Dangerous/31.jpg,right,,,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.5674335249969,None,370.5674335249969,None,right,1,3.763186157997552,370.5674335249969,None,1,374.35075805499946,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2021_Feb_23_1855,cal_abstract,2020.2.10,60.26167862538071,
,Cond,stimuli/Small/25.jpg,left,,,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.1174108399973,None,375.1174108399973,None,right,0,1.8298784500002512,375.1174108399973,None,0,376.96768248999797,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2021_Feb_23_1855,cal_abstract,2020.2.10,60.26167862538071,
,Cond,stimuli/Small/9.jpg,right,,,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.73459846999685,None,377.73459846999685,None,left,0,1.7786980099990615,377.73459846999685,None,0,379.53466880799897,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2021_Feb_23_1855,cal_abstract,2020.2.10,60.26167862538071,
,Fix1,stimuli/School/9.jpg,left,,,,,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.30163509999693,None,380.30163509999693,None,right,0,4.531146634999459,380.30163509999693,None,0,384.85130553499766,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2021_Feb_23_1855,cal_abstract,2020.2.10,60.26167862538071,
,Fix1,stimuli/School/23.jpg,left,,,,,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.61851143999957,None,385.61851143999957,None,left,1,3.7298838950009667,385.61851143999957,None,1,389.36850951799715,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2021_Feb_23_1855,cal_abstract,2020.2.10,60.26167862538071,
,Fix1,stimuli/School/54.jpg,left,,,,,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.13505298999735,None,390.13505298999735,None,left,1,1.3504729230007797,390.13505298999735,None,1,391.5189765799987,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2021_Feb_23_1855,cal_abstract,2020.2.10,60.26167862538071,
,Cond,stimuli/Small/43.jpg,right,,,,,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.2853668030002,None,392.2853668030002,None,left,0,0.9230191220012784,392.2853668030002,None,0,393.2354205929987,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2021_Feb_23_1855,cal_abstract,2020.2.10,60.26167862538071,
,Fix2,stimuli/Dangerous/22.jpg,right,,,,,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.00163474799774,None,394.00163474799774,None,right,1,0.9386859279984492,394.00163474799774,None,1,394.9691398349969,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2021_Feb_23_1855,cal_abstract,2020.2.10,60.26167862538071,
,Fix2,stimuli/Dangerous/43.jpg,right,,,,,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.7348861399987,None,395.7348861399987,None,right,1,1.8970950779985287,395.7348861399987,None,1,397.6527289629994,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2021_Feb_23_1855,cal_abstract,2020.2.10,60.26167862538071,
,Cond,stimuli/Small/36.jpg,left,,,,,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.421784457998,None,398.421784457998,None,right,0,1.3632411970029352,398.421784457998,None,0,399.8026639029995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2021_Feb_23_1855,cal_abstract,2020.2.10,60.26167862538071,
,Fix2,stimuli/Dangerous/38.jpg,right,,,,,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.5696168379982,None,400.5696168379982,None,left,0,1.1923202670004684,400.5696168379982,None,0,401.7863400529968,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2021_Feb_23_1855,cal_abstract,2020.2.10,60.26167862538071,
,Fix1,stimuli/School/18.jpg,left,,,,,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.55301640799735,None,402.55301640799735,None,right,0,0.6989840650021506,402.55301640799735,None,0,403.2696845799983,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2021_Feb_23_1855,cal_abstract,2020.2.10,60.26167862538071,
,Fix1,stimuli/School/36.jpg,left,,,,,,,,,,,0,43,43,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.0365086599995,None,404.0365086599995,None,right,0,0.4000153630004206,404.0365086599995,None,0,404.4695033579992,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2021_Feb_23_1855,cal_abstract,2020.2.10,60.26167862538071,
