Text,Block1Type,Block1Stim,Block1Corr,Block2Type,Block2Stim,Block2Corr,Block3Type,Block3Stim,Block3Corr,Instruction_loop.thisRepN,Instruction_loop.thisTrialN,Instruction_loop.thisN,Instruction_loop.thisIndex,Block1_loop.thisRepN,Block1_loop.thisTrialN,Block1_loop.thisN,Block1_loop.thisIndex,Block2_loop.thisRepN,Block2_loop.thisTrialN,Block2_loop.thisN,Block2_loop.thisIndex,Block3_loop.thisRepN,Block3_loop.thisTrialN,Block3_loop.thisN,Block3_loop.thisIndex,welcome_text1.started,welcome_text1.stopped,welcome_text2.started,welcome_text2.stopped,welcome_text3.started,welcome_text3.stopped,welcome_resp.keys,welcome_resp.rt,welcome_resp.started,welcome_resp.stopped,instruct_text1.started,instruct_text1.stopped,instruct_text2.started,instruct_text2.stopped,instruct_resp1.keys,instruct_resp1.rt,instruct_resp1.started,instruct_resp1.stopped,start_text1.started,start_text1.stopped,start_text2.started,start_text2.stopped,start_resp1.keys,start_resp1.rt,start_resp1.started,start_resp1.stopped,image1.started,image1.stopped,text1.started,text1.stopped,key_resp1.keys,key_resp1.corr,key_resp1.rt,key_resp1.started,key_resp1.stopped,trialCorrect,feedback_text1.started,feedback_text1.stopped,break_text1.started,break_text1.stopped,break_resp1.keys,break_resp1.rt,break_resp1.started,break_resp1.stopped,start_text3.started,start_text3.stopped,start_text4.started,start_text4.stopped,start_resp2.keys,start_resp2.rt,start_resp2.started,start_resp2.stopped,image2.started,image2.stopped,text2.started,text2.stopped,key_resp2.keys,key_resp2.corr,key_resp2.rt,key_resp2.started,key_resp2.stopped,feedback_text2.started,feedback_text2.stopped,break_text2.started,break_text2.stopped,break_resp2.keys,break_resp2.rt,break_resp2.started,break_resp2.stopped,start_text5.started,start_text5.stopped,start_text6.started,start_text6.stopped,start_resp3.keys,start_resp3.rt,start_resp3.started,start_resp3.stopped,image3.started,image3.stopped,text3.started,text3.stopped,key_resp3.keys,key_resp3.corr,key_resp3.rt,key_resp3.started,key_resp3.stopped,feedback_text3.started,feedback_text3.stopped,end_text1.started,end_text1.stopped,end_text2.started,end_text2.stopped,end_resp.keys,end_resp.rt,end_resp.started,end_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,Cond,stimuli/Small/39.jpg,left,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.9620294150002,None,184.9620294150002,None,left,1,4.354664250000042,184.9620294150002,None,1,189.3817204720001,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Friend 2,001,2021_Feb_23_2046,cal_abstract,2021.1.0,None,
,Fix2,stimuli/Dangerous/34.jpg,right,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.14466402400012,None,190.14466402400012,None,right,1,3.122874589000048,190.14466402400012,None,1,193.32840364800018,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Friend 2,001,2021_Feb_23_2046,cal_abstract,2021.1.0,None,
,Cond,stimuli/Small/13.jpg,left,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.11247463000018,None,194.11247463000018,None,right,0,5.434822700000041,194.11247463000018,None,0,199.61530005500003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Friend 2,001,2021_Feb_23_2046,cal_abstract,2021.1.0,None,
,Fix2,stimuli/Dangerous/6.jpg,right,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.49795165700016,None,200.49795165700016,None,right,1,3.308953226999847,200.49795165700016,None,1,203.82858767000016,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Friend 2,001,2021_Feb_23_2046,cal_abstract,2021.1.0,None,
,Fix2,stimuli/Dangerous/24.jpg,right,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.62855945200022,None,204.62855945200022,None,right,1,6.262002568999833,204.62855945200022,None,1,210.9451439850002,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Friend 2,001,2021_Feb_23_2046,cal_abstract,2021.1.0,None,
,Cond,stimuli/Small/20.jpg,left,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.75935339900002,None,211.75935339900002,None,left,1,2.606398356999989,211.75935339900002,None,1,214.42827379100004,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Friend 2,001,2021_Feb_23_2046,cal_abstract,2021.1.0,None,
,Fix2,stimuli/Dangerous/33.jpg,right,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.19659731000002,None,215.19659731000002,None,right,1,2.271335322000141,215.19659731000002,None,1,217.545146208,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Friend 2,001,2021_Feb_23_2046,cal_abstract,2021.1.0,None,
,Cond,stimuli/Small/2.jpg,left,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.27939386900016,None,218.27939386900016,None,left,1,2.2551658919999227,218.27939386900016,None,1,220.58225179700003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Friend 2,001,2021_Feb_23_2046,cal_abstract,2021.1.0,None,
,Fix2,stimuli/Dangerous/41.jpg,right,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.3952749780001,None,221.3952749780001,None,right,1,2.0172217809999893,221.3952749780001,None,1,223.4442781690002,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Friend 2,001,2021_Feb_23_2046,cal_abstract,2021.1.0,None,
,Fix1,stimuli/School/56.jpg,left,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.2114801250002,None,224.2114801250002,None,left,1,2.4077165010000954,224.2114801250002,None,1,226.64483502200005,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Friend 2,001,2021_Feb_23_2046,cal_abstract,2021.1.0,None,
